time,logger,level,database,threadid,message,exception
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 0ms",
2016-10-20 14:19:12.3725,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 37, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:19:12.3725,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,Request # 484: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:19:12.3865,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,33,Request # 485: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:19:12.4055,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,Request # 486: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:16:16+GMT,
2016-10-20 14:19:12.5466,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,47,"	PUT students/225
",
2016-10-20 14:19:12.5466,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,47,"Inserted a new document with key 'students/225', update: False, ",
2016-10-20 14:19:12.5466,Raven.Database.DocumentDatabase,Debug,Candidates,47,Put document students/225 with etag 01000000-0000-0001-0000-000000000011,
2016-10-20 14:19:12.5466,Raven.Database.Indexing.WorkContext,Debug,Candidates,47,Incremented work counter to 38 because: PUT students/225,
2016-10-20 14:19:12.5466,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 38, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:19:12.5466,Raven.Database.Prefetching.PrefetchingBehavior,Debug,Candidates,40,"Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.",
2016-10-20 14:19:12.5466,Raven.Database.Prefetching.PrefetchingBehavior,Info,Candidates,40,Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0001-0000-000000000011,
2016-10-20 14:19:12.5466,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000010: (students/225),
2016-10-20 14:19:12.5466,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After read triggers executed, 1 documents remained",
2016-10-20 14:19:12.5466,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-000000000010: (students/225)",
2016-10-20 14:19:12.5466,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Indexing 1 documents for index: Raven/DocumentsByEntityName. (students/225),
2016-10-20 14:19:12.5466,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,47,Request # 487: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/bulk_docs,
2016-10-20 14:19:12.5466,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,"Indexing on students/225 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: students/225
	Tag I-: Students
	LastModified I-: 2016-10-20T18:19:12.5471245Z
	LastModifiedTicks I-: 636125843525471245
",
2016-10-20 14:19:12.5731,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,Indexed 1 documents for Raven/DocumentsByEntityName,
2016-10-20 14:19:12.5731,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000011 for Raven/DocumentsByEntityName",
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:19:12.5741,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 39 because: WORK BY IndexingExecuter,
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:19:12.5741,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 39, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:19:12.5741,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 7ms",
2016-10-20 14:19:12.5741,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 39, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:19:12.6216,Raven.Database.Indexing.Index.Querying,Debug,Candidates,35,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:19:12.6216,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,35,"Document with key 'students/161' was found, etag: 01000000-0000-0001-0000-00000000000D",
2016-10-20 14:19:12.6216,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,35,"Document with key 'students/193' was found, etag: 01000000-0000-0001-0000-00000000000F",
2016-10-20 14:19:12.6216,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,35,"Document with key 'students/225' was found, etag: 01000000-0000-0001-0000-000000000011",
2016-10-20 14:19:12.6216,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,35,"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 3 returned out of 3 total.
	Timing:
",
2016-10-20 14:19:12.6216,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,Request # 488: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/dynamic/Students?&pageSize=128,
2016-10-20 14:19:12.6216,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 3 returned out of 3 total.
	Timing:",
2016-10-20 14:19:13.7636,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:19:17.5804,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,33,Request # 489: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:19:17.5804,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,Request # 490: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:19:17.5909,Raven.Database.Indexing.Index.Querying,Debug,Candidates,35,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:19:17.5909,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,Request # 491: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:19:12+GMT,
2016-10-20 14:19:27.3095,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,37,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:19:43.7773,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,45,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:19:57.3244,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,57,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:20:13.7803,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,46,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:20:27.3243,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,57,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:20:43.7929,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,39,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:20:57.3259,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,38,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:21:13.7930,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:21:27.3261,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,45,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:21:43.7956,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:21:57.3409,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,45,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:22:13.7960,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,37,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:22:27.3407,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:22:43.8098,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,58,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:22:57.3401,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,45,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:23:12.3989,Raven.Database.Indexing.IndexingExecuter,Debug,<system>,15,No tasks to execute were found!,
2016-10-20 14:23:12.3989,Raven.Database.Indexing.IndexingExecuter,Debug,<system>,15,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:23:12.3989,Raven.Database.Indexing.WorkContext,Debug,<system>,15,"No work was found, workerWorkCounter: 1, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:23:12.4032,Raven.Database.Indexing.WorkContext,Debug,<system>,16,"No work was found, workerWorkCounter: 1, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:23:13.8244,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,39,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:23:27.3411,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,44,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:23:43.8256,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,45,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:23:46.6263,Raven.Database.Config.MemoryStatistics,Debug,,3,"Cleaning inactive low-memory handlers, count before: 26, count after: 26",
2016-10-20 14:23:57.3421,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,44,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:24:13.8404,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:24:27.3566,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,39,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:24:43.8410,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:24:57.3712,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,39,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:25:13.8403,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:25:27.3736,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:25:43.8403,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,39,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:25:57.3736,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,39,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:26:13.8419,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,44,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:26:27.3867,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:26:43.8428,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,46,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:26:57.3865,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:27:13.8562,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:27:27.3871,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,30,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:27:43.8718,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,46,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:27:57.3876,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,25,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:28:13.8720,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:28:27.3876,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:28:43.8720,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:28:46.6265,Raven.Database.Config.MemoryStatistics,Debug,,3,"Cleaning inactive low-memory handlers, count before: 26, count after: 26",
2016-10-20 14:28:57.3887,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:29:12.5750,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 39, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:29:12.5750,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:29:12.5750,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:29:12.5750,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 39, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:29:13.8877,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,30,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:29:27.3886,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,19,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:29:43.8877,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,46,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:29:46.5593,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,32,Request # 492: GET     -     0 ms -            - 200 - http://localhost:8080/changes/config?id=gbLQp&command=unwatch-prefix&value=Raven%2FDatabases%2F,
2016-10-20 14:29:46.5593,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,32,Request # 493: GET     -     0 ms -            - 200 - http://localhost:8080/changes/config?id=gbLQp&command=unwatch-prefix&value=Raven%2FFileSystems%2F,
2016-10-20 14:29:46.5743,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,73,Request # 494: GET     -     0 ms -            - 200 - http://localhost:8080/changes/config?id=gbLQp&command=unwatch-prefix&value=Raven%2FCounters%2F,
2016-10-20 14:29:46.5903,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,74,Request # 495: GET     -     0 ms -            - 200 - http://localhost:8080/changes/config?id=gbLQp&command=unwatch-prefix&value=Raven%2FStudioConfig,
2016-10-20 14:29:46.6064,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,75,Request # 497: GET     -     1 ms -            - 200 - http://localhost:8080/changes/config?id=gbLQp&command=disconnect,
